0.1
 89 2.5564 1.582       
 90 2.5648 1.54       
 91 2.576 1.5008       
 92 2.5872 1.4616       
 93 2.5984 1.428       
 94 2.6068 1.3916       
 95 2.618 1.358       
 96 2.6292 1.3272       
 97 2.6376 1.2964       
 98 2.6488 1.2656       
 99 2.66 1.2376       
 100 2.6712 1.2124       
 101 2.6796 1.1844       
 102 2.6908 1.1592       
 103 2.6992 1.1368       
 104 2.7104 1.1116       
 105 2.7188 1.0892       
 106 2.73 1.0696       
 107 2.7384 1.0472       
 108 2.7496 1.0276       
 109 2.758 1.008       
 110 2.7664 0.9912       
 111 2.7776 0.9716       
 112 2.786 0.9548       
 113 2.7972 0.938       
 114 2.8 0.924       
 115 2.828 0.9072       
 116 2.828 0.8932       
 117 2.828 0.8792       
 118 2.828 0.8652       
 119 2.856 0.8512       
 120 2.856 0.8372       
 121 2.856 0.826       
 122 2.884 0.8148       
 123 2.884 0.8036       
 124 2.884 0.7924       
 125 2.912 0.7812       
 126 2.912 0.77       
 127 2.912 0.7588       
 128 2.912 0.7504       
 129 2.94 0.7392       
 130 2.94 0.7308       
 131 2.94 0.7224       
 132 2.968 0.714       
 133 2.968 0.7056       
 134 2.968 0.6972       
 135 2.968 0.6916       
 136 2.996 0.6832       
 137 2.996 0.6748       
 138 2.996 0.6692       
 139 2.996 0.6636       
 140 3.024 0.6552       
 141 3.024 0.6496       
 142 3.024 0.644       
 143 3.024 0.6384       
 144 3.052 0.6328       
 145 3.052 0.6272       
 146 3.052 0.6216       
 147 3.052 0.6188       
 148 3.052 0.6132       
 149 3.08 0.6076       
 150 3.08 0.6048       
 151 3.08 0.5992       
 152 3.08 0.5964       
 153 3.08 0.5936       
 154 3.08 0.588       
 155 3.108 0.5852       
 156 3.108 0.5824       
 157 3.108 0.5796       
 158 3.108 0.5768       
 159 3.108 0.574       
 160 3.108 0.5712       
 161 3.108 0.5684       
 162 3.108 0.5656       
 163 3.136 0.5628       
 164 3.136 0.56       
 165 3.136 0.56       
 166 3.136 0.5572       
 167 3.136 0.5544       
 168 3.136 0.5544       
 169 3.136 0.5516       
 170 3.136 0.5516       
