#Table:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
        #x(mm) ,        E_proton ,        E_proton ,No_e-_G4LEPTSElastic ,Ed_e-_G4LEPTSElastic ,No_hydrogen_G4LEPTSElastic ,Ed_hydrogen_G4LEPTSElastic ,No_proton_G4LEPTSElastic ,Ed_proton_G4LEPTSElastic ,No_e-_G4LEPTSExcitRotat ,Ed_e-_G4LEPTSExcitRotat ,No_e-_G4LEPTSExcitVibrat ,Ed_e-_G4LEPTSExcitVibrat ,No_e-_G4LEPTSExcitation ,Ed_e-_G4LEPTSExcitation ,No_hydrogen_G4LEPTSExcitation ,Ed_hydrogen_G4LEPTSExcitation ,No_proton_G4LEPTSExcitation ,Ed_proton_G4LEPTSExcitation ,No_e-_G4LEPTSDissocNeutr ,Ed_e-_G4LEPTSDissocNeutr ,No_e-_G4LEPTSIonisation ,Ed_e-_G4LEPTSIonisation ,No_hydrogen_G4LEPTSIonisation ,Ed_hydrogen_G4LEPTSIonisation ,No_proton_G4LEPTSIonisation ,Ed_proton_G4LEPTSIonisation ,No_e-_G4LEPTSThermalisation ,Ed_e-_G4LEPTSThermalisation ,No_e-_G4LEPTSAttachment ,Ed_e-_G4LEPTSAttachment ,No_hydrogen_G4LEPTSChargeIncrease ,Ed_hydrogen_G4LEPTSChargeIncrease ,No_proton_G4LEPTSChargeDecrease ,Ed_proton_G4LEPTSChargeDecrease ,       EdepTotal 
0.0003425,226852,907407000,6478430000,2002260,92667,921.231,7891160,84231.4,11224700000,125717000,198605000,60188800,4623580,41734200,12338,121150,1409250,13797900,8379960,190880000,10699600,115460000,111829,1206630,12181000,131433000,21493700,221112,1140460,11593300,108643,1482980,109172,1177970,697101000
0.0003475,226502,906006000,6484700000,2004310,92483,1097.78,7897270,83069.8,11235200000,125834000,198806000,60246000,4626310,41754100,12570,123235,1409800,13807100,8386320,190979000,10712300,115597000,112409,1212890,12197700,131613000,21524000,221481,1144260,11625700,109406,1493390,108870,1174710,697770000
0.0003525,226152,904608000,6492030000,2006420,92438,1083.14,7901400,83594.7,11247800000,125976000,199044000,60317400,4630400,41793400,12399,121128,1410800,13815000,8396640,191272000,10724100,115723000,111628,1204470,12196900,131604000,21550100,221608,1146120,11647400,108665,1483280,109112,1177320,698447000
0.0003575,225803,903212000,6499360000,2008770,92727,902.348,7910600,83026.8,11259900000,126111000,199243000,60385700,4639490,41876500,12710,124160,1414230,13851600,8406240,191442000,10735800,115851000,112892,1218100,12225100,131909000,21564200,221885,1144890,11632900,108618,1482640,108505,1170770,699370000
0.0003625,225453,901813000,6506930000,2011100,93742,929.788,7921730,83197.3,11274100000,126270000,199470000,60445500,4637400,41853400,12592,123226,1414790,13852900,8419320,191760000,10746000,115961000,113938,1229390,12224100,131898000,21596700,222221,1145350,11639700,109985,1501300,110162,1188650,700041000
0.0003675,225102,900409000,6514080000,2013280,93740,1019.32,7919990,83195.8,11286700000,126411000,199716000,60520500,4649910,41968500,12562,123208,1416220,13872200,8422410,191815000,10760900,116123000,113399,1223580,12246400,132139000,21622300,222431,1149640,11683300,109883,1499900,109642,1183040,700882000
0.0003725,224751,899005000,6520200000,2015100,94537,972.692,7932300,82882.1,11296700000,126523000,199893000,60573700,4650400,41972400,13139,128478,1417920,13882400,8432140,192061000,10770100,116220000,114436,1234760,12250000,132177000,21633100,222612,1148980,11668200,110484,1508110,110570,1193050,701464000
0.0003775,224400,897602000,6525740000,2016880,94967,970.68,7941470,82308.3,11306200000,126630000,200049000,60623500,4653960,42008300,12976,127189,1419100,13892600,8447430,192236000,10781100,116340000,112966,1218900,12270500,132398000,21660800,222737,1148780,11673300,110302,1505620,110425,1191490,702168000
0.0003825,224049,896197000,6532580000,2019180,94533,952.735,7948020,83376.3,11317200000,126753000,200293000,60703900,4669080,42145500,13007,127146,1423090,13934500,8450880,192319000,10791600,116453000,115220,1243220,12281500,132517000,21669300,222865,1152460,11708300,111365,1520130,111544,1203560,702954000
0.0003875,223698,894792000,6538040000,2020720,94956,930.502,7952480,84288.8,11327000000,126863000,200409000,60734900,4663020,42086900,13124,128555,1424900,13953200,8451030,192503000,10796600,116508000,115154,1242510,12285700,132563000,21692100,223042,1152020,11700500,111452,1521320,111497,1203050,703336000
