181,23,idxs,,,,,,,,,,,,,,,,,,,,,181
74,14.868,9.912,7.42,4.956,3.724,2.968,2.1224,1.4868,0.9912,0.742,0.4956,0.3724,0.2968,0.21224,0.14868,0.09912,0.0742,0.04956,0.03724,0.02968,0.021224,0.016492,0.014868
75,14.364,9.576,7.168,4.788,3.584,2.884,2.0496,1.4364,0.9576,0.7168,0.4788,0.3584,0.2884,0.20496,0.14364,0.09576,0.07168,0.04788,0.03584,0.02884,0.020496,0.01596,0.014364
76,13.888,9.24,6.944,4.62,3.472,2.7748,1.9824,1.3888,0.924,0.6944,0.462,0.3472,0.27748,0.19824,0.13888,0.0924,0.06944,0.0462,0.03472,0.027748,0.019824,0.015428,0.013888
77,13.412,8.96,6.72,4.48,3.36,2.6852,1.918,1.3412,0.896,0.672,0.448,0.336,0.26852,0.1918,0.13412,0.0896,0.0672,0.0448,0.0336,0.026852,0.01918,0.014924,0.013412
78,12.992,8.652,6.496,4.34,3.248,2.5984,1.8564,1.2992,0.8652,0.6496,0.434,0.3248,0.25984,0.18564,0.12992,0.08652,0.06496,0.0434,0.03248,0.025984,0.018564,0.014448,0.012992
79,12.572,8.4,6.3,4.2,3.136,2.5172,1.7976,1.2572,0.84,0.63,0.42,0.3136,0.25172,0.17976,0.12572,0.084,0.063,0.042,0.03136,0.025172,0.017976,0.013972,0.012572
80,12.18,8.12,6.104,4.06,3.052,2.4388,1.7416,1.218,0.812,0.6104,0.406,0.3052,0.24388,0.17416,0.1218,0.0812,0.06104,0.0406,0.03052,0.024388,0.017416,0.013552,0.01218
81,11.816,7.868,5.908,3.948,2.968,2.3632,1.6884,1.1816,0.7868,0.5908,0.3948,0.2968,0.23632,0.16884,0.11816,0.07868,0.05908,0.03948,0.02968,0.023632,0.016884,0.013132,0.011816
82,11.48,7.644,5.74,3.836,2.856,2.2932,1.638,1.148,0.7644,0.574,0.3836,0.2856,0.22932,0.1638,0.1148,0.07644,0.0574,0.03836,0.02856,0.022932,0.01638,0.01274,0.01148
83,11.116,7.42,5.572,3.696,2.7832,2.226,1.5904,1.1116,0.742,0.5572,0.3696,0.27832,0.2226,0.15904,0.11116,0.0742,0.05572,0.03696,0.027832,0.02226,0.015904,0.012376,0.011116
84,10.808,7.196,5.404,3.612,2.702,2.1616,1.5428,1.0808,0.7196,0.5404,0.3612,0.2702,0.21616,0.15428,0.10808,0.07196,0.05404,0.03612,0.02702,0.021616,0.015428,0.012012,0.010808
85,10.5,7,5.264,3.5,2.6264,2.1,1.5008,1.05,0.7,0.5264,0.35,0.26264,0.21,0.15008,0.105,0.07,0.05264,0.035,0.026264,0.021,0.015008,0.011676,0.0105
86,10.22,6.804,5.096,3.416,2.5508,2.0412,1.4588,1.022,0.6804,0.5096,0.3416,0.25508,0.20412,0.14588,0.1022,0.06804,0.05096,0.03416,0.025508,0.020412,0.014588,0.01134,0.01022
87,9.94,6.608,4.956,3.304,2.4808,1.9852,1.4168,0.994,0.6608,0.4956,0.3304,0.24808,0.19852,0.14168,0.0994,0.06608,0.04956,0.03304,0.024808,0.019852,0.014168,0.011032,0.00994
88,9.66,6.44,4.816,3.22,2.4136,1.932,1.3804,0.966,0.644,0.4816,0.322,0.24136,0.1932,0.13804,0.0966,0.0644,0.04816,0.0322,0.024136,0.01932,0.013804,0.010724,0.00966
89,9.408,6.272,4.704,3.136,2.352,1.8816,1.344,0.9408,0.6272,0.4704,0.3136,0.2352,0.18816,0.1344,0.09408,0.06272,0.04704,0.03136,0.02352,0.018816,0.01344,0.010444,0.009408
90,9.156,6.104,4.592,3.052,2.2904,1.8312,1.3076,0.9156,0.6104,0.4592,0.3052,0.22904,0.18312,0.13076,0.09156,0.06104,0.04592,0.03052,0.022904,0.018312,0.013076,0.010164,0.009156
91,8.932,5.936,4.452,2.968,2.2316,1.7836,1.274,0.8932,0.5936,0.4452,0.2968,0.22316,0.17836,0.1274,0.08932,0.05936,0.04452,0.02968,0.022316,0.017836,0.01274,0.009912,0.008932
92,8.708,5.796,4.34,2.912,2.1756,1.7388,1.2432,0.8708,0.5796,0.434,0.2912,0.21756,0.17388,0.12432,0.08708,0.05796,0.0434,0.02912,0.021756,0.017388,0.012432,0.00966,0.008708
93,8.484,5.656,4.228,2.828,2.1196,1.6968,1.2124,0.8484,0.5656,0.4228,0.2828,0.21196,0.16968,0.12124,0.08484,0.05656,0.04228,0.02828,0.021196,0.016968,0.012124,0.009436,0.008484
94,8.288,5.516,4.144,2.758,2.0692,1.6548,1.1816,0.8288,0.5516,0.4144,0.2758,0.20692,0.16548,0.11816,0.08288,0.05516,0.04144,0.02758,0.020692,0.016548,0.011816,0.009184,0.008288
95,8.092,5.376,4.032,2.6936,2.0188,1.6156,1.1536,0.8092,0.5376,0.4032,0.26936,0.20188,0.16156,0.11536,0.08092,0.05376,0.04032,0.026936,0.020188,0.016156,0.011536,0.008988,0.008092
