280,34, idxs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.9,2.0776,2.0269,1.9796,1.9457,1.862,1.8057,1.7217,1.6825,1.722,1.8178,2.0037,2.1249,2.221,2.5054,2.76,3.0324,3.486,4.1608,4.5584,4.8664,5.1828,5.4124,5.4796,5.4572,5.3256,5.1604,4.97,4.6144,4.1468,3.0324,2.3677,1.5854,0.6916,0.6916
5,2.0776,2.0272,1.9796,1.946,1.862,1.806,1.722,1.6828,1.722,1.8172,2.002,2.1224,2.2176,2.5004,2.7524,3.024,3.472,4.144,4.536,4.844,5.152,5.376,5.432,5.404,5.264,5.096,4.9,4.536,4.06,2.94,2.2792,1.5092,0.6384,0.6384
5.1,2.0779,2.0272,1.9796,1.9463,1.8623,1.8063,1.7226,1.6834,1.722,1.8166,2.0006,2.1196,2.2142,2.4956,2.746,3.0128,3.4608,4.1272,4.5164,4.8188,5.124,5.3396,5.39,5.3564,5.2108,5.0344,4.8356,4.466,3.9872,2.872,2.2168,1.4507,0.6146,0.6146
5.2,2.0782,2.0272,1.9796,1.9466,1.8626,1.8066,1.7231,1.6839,1.722,1.8161,1.9992,2.1168,2.2109,2.4909,2.7395,3.0016,3.4496,4.1104,4.4968,4.7936,5.096,5.3032,5.348,5.3088,5.1576,4.9728,4.7712,4.396,3.9144,2.8039,2.1543,1.3922,0.5908,0.5908
5.3,2.0784,2.0272,1.9796,1.9468,1.8628,1.8068,1.7237,1.6845,1.722,1.8155,1.9978,2.114,2.2075,2.4861,2.7331,2.9904,3.4384,4.0936,4.4772,4.7684,5.068,5.2668,5.306,5.2612,5.1044,4.9112,4.7068,4.326,3.8416,2.7359,2.0919,1.3336,0.567,0.567
5.4,2.0787,2.0272,1.9796,1.9471,1.8631,1.8071,1.7242,1.685,1.722,1.815,1.9964,2.1112,2.2042,2.4814,2.7266,2.9792,3.4272,4.0768,4.4576,4.7432,5.04,5.2304,5.264,5.2136,5.0512,4.8496,4.6424,4.256,3.7688,2.6678,2.0294,1.2751,0.5432,0.5432
5.5,2.079,2.0272,1.9796,1.9474,1.8634,1.8074,1.7248,1.6856,1.722,1.8144,1.995,2.1084,2.2008,2.4766,2.7202,2.968,3.416,4.06,4.438,4.718,5.012,5.194,5.222,5.166,4.998,4.788,4.578,4.186,3.696,2.5998,1.967,1.2166,0.5194,0.5194
5.6,2.0793,2.0272,1.9796,1.9477,1.8637,1.8077,1.7254,1.6862,1.722,1.8138,1.9936,2.1056,2.1974,2.4718,2.7138,2.9568,3.4048,4.0432,4.4184,4.6928,4.984,5.1576,5.18,5.1184,4.9448,4.7264,4.5136,4.116,3.6232,2.5318,1.9046,1.1581,0.4956,0.4956
5.7,2.0796,2.0272,1.9796,1.948,1.864,1.808,1.7259,1.6867,1.722,1.8133,1.9922,2.1028,2.1941,2.4671,2.7073,2.9456,3.3936,4.0264,4.3988,4.6676,4.956,5.1212,5.138,5.0708,4.8916,4.6648,4.4492,4.046,3.5504,2.4637,1.8421,1.0996,0.4718,0.4718
5.8,2.0798,2.0272,1.9796,1.9482,1.8642,1.8082,1.7265,1.6873,1.722,1.8127,1.9908,2.1,2.1907,2.4623,2.7009,2.9344,3.3824,4.0096,4.3792,4.6424,4.928,5.0848,5.096,5.0232,4.8384,4.6032,4.3848,3.976,3.4776,2.3957,1.7797,1.041,0.448,0.448
5.9,2.0801,2.0272,1.9796,1.9485,1.8645,1.8085,1.727,1.6878,1.722,1.8122,1.9894,2.0972,2.1874,2.4576,2.6944,2.9232,3.3712,3.9928,4.3596,4.6172,4.9,5.0484,5.054,4.9756,4.7852,4.5416,4.3204,3.906,3.4048,2.3276,1.7172,0.98252,0.4242,0.4242
6,2.0804,2.0272,1.9796,1.9488,1.8648,1.8088,1.7276,1.6884,1.722,1.8116,1.988,2.0944,2.184,2.4528,2.688,2.912,3.36,3.976,4.34,4.592,4.872,5.012,5.012,4.928,4.732,4.48,4.256,3.836,3.332,2.2596,1.6548,0.924,0.4004,0.4004
6.1,2.0804,2.0272,1.9799,1.9488,1.8651,1.8091,1.7279,1.6887,1.722,1.8108,1.9863,2.0922,2.1806,2.4483,2.6821,2.9036,3.3488,3.9592,4.3204,4.5696,4.844,4.9784,4.9728,4.886,4.6816,4.4268,4.2,3.7772,3.2732,2.2058,1.6038,0.8918,0.38699,0.38699
6.2,2.0804,2.0272,1.9802,1.9488,1.8654,1.8094,1.7282,1.689,1.722,1.8099,1.9846,2.0899,2.1773,2.4438,2.6762,2.8952,3.3376,3.9424,4.3008,4.5472,4.816,4.9448,4.9336,4.844,4.6312,4.3736,4.144,3.7184,3.2144,2.1521,1.5529,0.8596,0.37358,0.37358
6.3,2.0804,2.0272,1.9804,1.9488,1.8656,1.8096,1.7284,1.6892,1.722,1.8091,1.983,2.0877,2.1739,2.4394,2.6704,2.8868,3.3264,3.9256,4.2812,4.5248,4.788,4.9112,4.8944,4.802,4.5808,4.3204,4.088,3.6596,3.1556,2.0983,1.5019,0.8274,0.36016,0.36016
6.4,2.0804,2.0272,1.9807,1.9488,1.8659,1.8099,1.7287,1.6895,1.722,1.8082,1.9813,2.0854,2.1706,2.4349,2.6645,2.8784,3.3152,3.9088,4.2616,4.5024,4.76,4.8776,4.8552,4.76,4.5304,4.2672,4.032,3.6008,3.0968,2.0446,1.451,0.7952,0.34675,0.34675
6.5,2.0804,2.0272,1.981,1.9488,1.8662,1.8102,1.729,1.6898,1.722,1.8074,1.9796,2.0832,2.1672,2.4304,2.6586,2.87,3.304,3.892,4.242,4.48,4.732,4.844,4.816,4.718,4.48,4.214,3.976,3.542,3.038,1.9908,1.4,0.763,0.33334,0.33334
6.6,2.0804,2.0272,1.9813,1.9488,1.8665,1.8105,1.7293,1.6901,1.722,1.8066,1.9779,2.081,2.1638,2.4259,2.6527,2.8616,3.2928,3.8752,4.2224,4.4576,4.704,4.8104,4.7768,4.676,4.4296,4.1608,3.92,3.4832,2.9792,1.937,1.349,0.7308,0.31993,0.31993
