181,11,dxs,,,,,,,,,
152,1.823543,1.823543,2.16373,6.468692,3.705982,2.696681,2.745505,2.983702,3.11227,2.726565,2.726565
153,1.821887,1.821887,2.178702,6.561036,3.748283,2.742545,2.751214,2.981437,3.103018,2.745753,2.745753
154,1.820385,1.820385,2.193779,6.653656,3.785213,2.790074,2.754055,2.977974,3.093617,2.764813,2.764813
155,1.81901,1.81901,2.2089,6.746245,3.816365,2.839114,2.754031,2.973374,3.084283,2.784045,2.784045
156,1.817741,1.817741,2.224001,6.83849,3.841399,2.889481,2.751176,2.967697,3.075198,2.803813,2.803813
157,1.816558,1.816558,2.239018,6.930068,3.860056,2.940971,2.745561,2.961003,3.066504,2.824542,2.824542
158,1.81544,1.81544,2.253889,7.020653,3.872166,2.993354,2.737289,2.953349,3.058302,2.846696,2.846696
159,1.814372,1.814372,2.268553,7.10992,3.877657,3.046383,2.7265,2.944794,3.050653,2.870761,2.870761
160,1.813338,1.813338,2.282949,7.19754,3.876565,3.099789,2.713364,2.935395,3.043579,2.897214,2.897214
161,1.812328,1.812328,2.297018,7.28319,3.869035,3.153289,2.698087,2.925216,3.037072,2.926499,2.926499
162,1.811332,1.811332,2.310704,7.366553,3.855328,3.206585,2.680901,2.914323,3.031094,2.958993,2.958993
163,1.810343,1.810343,2.323952,7.447318,3.835816,3.259371,2.662064,2.902792,3.025588,2.994975,2.994975
164,1.809358,1.809358,2.336709,7.525184,3.810983,3.311331,2.641861,2.890709,3.020482,3.034596,3.034596
165,1.808377,1.808377,2.348927,7.599861,3.78142,3.362147,2.620594,2.878173,3.015702,3.077858,3.077858
166,1.807399,1.807399,2.36056,7.671072,3.747809,3.411502,2.598582,2.865297,3.011175,3.124588,3.124588
167,1.80643,1.80643,2.371565,7.738553,3.710922,3.459077,2.576153,2.85221,3.006838,3.174428,3.174428
168,1.805475,1.805475,2.381901,7.802055,3.671598,3.504564,2.553645,2.839055,3.002642,3.226834,3.226834
169,1.804542,1.804542,2.391533,7.861348,3.63073,3.547661,2.531395,2.825992,2.998557,3.281076,3.281076
170,1.803639,1.803639,2.400429,7.916214,3.589249,3.588079,2.509737,2.813192,2.994573,3.336259,3.336259
171,1.802777,1.802777,2.408559,7.966457,3.548099,3.625545,2.488999,2.800836,2.990703,3.391344,3.391344
172,1.801967,1.801967,2.415898,8.011897,3.50822,3.659802,2.469494,2.789113,2.98698,3.445185,3.445185
173,1.801219,1.801219,2.422423,8.052371,3.470527,3.690614,2.451517,2.77821,2.983454,3.496564,3.496564
174,1.800544,1.800544,2.428114,8.087738,3.435885,3.717768,2.435341,2.768314,2.980188,3.544247,3.544247
175,1.799954,1.799954,2.432957,8.117874,3.405093,3.741075,2.421213,2.759599,2.977254,3.587026,3.587026
176,1.799456,1.799456,2.436936,8.142674,3.378862,3.760371,2.409346,2.752226,2.974726,3.623773,3.623773
177,1.79906,1.79906,2.440042,8.162051,3.3578,3.775523,2.399923,2.746336,2.972674,3.653485,3.653485
178,1.798772,1.798772,2.442266,8.17594,3.342396,3.786422,2.393088,2.742043,2.971159,3.675335,3.675335
179,1.798597,1.798597,2.443603,8.184293,3.333007,3.792992,2.388944,2.739432,2.97023,3.688701,3.688701
180,1.798539,1.798539,2.444049,8.18708,3.329854,3.795187,2.387556,2.738556,2.969917,3.6932,3.6932
