289,10,idxs
55,4.32,4.18,3.63,3.91,4.31,4.3,3.59,3.01,2.57,2.73
56,4.31,4.17,3.6,3.87,4.22,4.18,3.5,2.89,2.52,2.67
57,4.31,4.16,3.58,3.83,4.14,4.07,3.41,2.77,2.47,2.61
58,4.3,4.14,3.55,3.79,4.05,3.95,3.32,2.66,2.42,2.55
59,4.28,4.13,3.52,3.75,3.96,3.83,3.24,2.56,2.38,2.49
60,4.27,4.11,3.5,3.7,3.87,3.71,3.16,2.47,2.34,2.44
61,4.26,4.09,3.47,3.66,3.78,3.59,3.08,2.39,2.31,2.39
62,4.25,4.06,3.44,3.61,3.69,3.48,3.01,2.31,2.28,2.34
63,4.23,4.04,3.41,3.56,3.6,3.36,2.94,2.24,2.25,2.29
64,4.21,4.01,3.38,3.51,3.51,3.25,2.88,2.18,2.23,2.24
65,4.2,3.98,3.34,3.46,3.42,3.13,2.81,2.12,2.22,2.2
66,4.18,3.95,3.31,3.4,3.32,3.02,2.76,2.08,2.21,2.15
67,4.16,3.91,3.28,3.35,3.23,2.91,2.7,2.04,2.2,2.1
68,4.13,3.88,3.24,3.29,3.14,2.81,2.65,2.01,2.2,2.06
69,4.11,3.84,3.21,3.24,3.05,2.7,2.6,1.99,2.2,2.01
70,4.09,3.8,3.18,3.18,2.96,2.6,2.56,1.97,2.21,1.97
71,4.06,3.76,3.14,3.12,2.88,2.5,2.52,1.96,2.22,1.92
72,4.04,3.72,3.11,3.07,2.79,2.41,2.48,1.95,2.23,1.88
73,4.01,3.68,3.07,3.01,2.7,2.32,2.45,1.95,2.24,1.84
74,3.99,3.64,3.04,2.95,2.62,2.23,2.42,1.95,2.26,1.79
75,3.96,3.59,3,2.89,2.54,2.14,2.39,1.96,2.27,1.76
76,3.93,3.55,2.97,2.83,2.46,2.06,2.36,1.96,2.29,1.71
77,3.9,3.5,2.94,2.77,2.38,1.98,2.34,1.97,2.31,1.67
78,3.87,3.45,2.9,2.72,2.3,1.91,2.32,1.98,2.33,1.63
79,3.84,3.41,2.87,2.66,2.23,1.84,2.31,1.99,2.35,1.59
80,3.81,3.36,2.83,2.6,2.15,1.78,2.29,2.01,2.37,1.55
81,3.78,3.31,2.8,2.54,2.08,1.72,2.28,2.02,2.38,1.51
82,3.75,3.26,2.76,2.49,2.01,1.66,2.27,2.03,2.4,1.48
83,3.71,3.21,2.73,2.43,1.95,1.61,2.26,2.04,2.42,1.44
84,3.68,3.16,2.7,2.37,1.89,1.56,2.25,2.05,2.44,1.4
85,3.65,3.11,2.66,2.32,1.82,1.51,2.24,2.06,2.46,1.36
86,3.61,3.06,2.63,2.26,1.77,1.48,2.24,2.07,2.48,1.33
87,3.58,3.01,2.59,2.21,1.71,1.44,2.23,2.07,2.5,1.29
88,3.55,2.96,2.56,2.16,1.66,1.4,2.22,2.08,2.52,1.26
89,3.51,2.91,2.53,2.1,1.61,1.38,2.22,2.08,2.54,1.23
90,3.48,2.86,2.49,2.05,1.56,1.35,2.21,2.09,2.56,1.2
91,3.45,2.81,2.46,2,1.51,1.33,2.2,2.09,2.57,1.17
