#Energy(eV),Intensity(a.u.)0mTorr,Intensity(a.u.)2mTorr,Intensity(a.u.)9.5mTorr, #E(MeV) ,0mTorr,2mTorr,9.5mTorr
9.4408,3041.25,2029.5,536.6,1.5525E-05,5116,2164,59
9.436,3029.875,2018.33333333333,539.2,1.5535E-05,4879,2078,57
9.4312,3066.875,2024.16666666667,531.2,1.5545E-05,4635,1981,56
9.4264,3046.25,1999.5,535.4,1.5555E-05,4451,1908,52
9.4216,3044.375,2032.33333333333,552.6,1.5565E-05,4241,1822,49
9.4168,3068.375,1960.83333333333,516.6,1.5575E-05,4075,1738,46
9.412,3062.625,2005.33333333333,543,1.5585E-05,3897,1671,46
9.4072,3069.75,2029.5,538.6,1.5595E-05,3745,1596,46
9.4024,3033.375,2008.83333333333,529.4,1.5605E-05,3592,1525,42
9.3976,3070,2036.66666666667,527.4,1.5615E-05,3443,1474,40
9.3928,3002.875,2033.66666666667,557.6,1.5625E-05,3297,1406,39
9.388,3049.25,2001.66666666667,548.8,1.5635E-05,3170,1352,35
9.3832,3037.875,1969.66666666667,522,1.5645E-05,3016,1292,35
9.3784,3053.75,2002.5,531.8,1.5655E-05,2870,1241,35
9.3736,3039.125,1978.33333333333,515.2,1.5665E-05,2750,1199,33
9.3688,3034,2041.33333333333,557.6,1.5675E-05,2640,1153,32
9.364,3063.125,1994.33333333333,523.6,1.5685E-05,2526,1109,30
9.3592,3033.875,2018.5,542.2,1.5695E-05,2421,1063,29
9.3544,3037.5,1989,512.4,1.5705E-05,2305,1010,28
9.3496,3015.875,1993,537.6,1.5715E-05,2219,967,27
9.3448,3037.375,2000.33333333333,546.2,1.5725E-05,2132,930,26
9.34,3056.375,1959.66666666667,528.2,1.5735E-05,2051,876,24
9.3352,3064.75,1982.16666666667,547.2,1.5745E-05,1961,836,22
9.3304,3050,2006,536.6,1.5755E-05,1870,798,21
9.3256,3016,2025.16666666667,538,1.5765E-05,1786,762,20
9.3208,3064.625,2023.83333333333,524.2,1.5775E-05,1713,700,20
9.316,3029.875,1989.5,547.8,1.5785E-05,1637,667,20
9.3112,3016.875,2053.5,530,1.5795E-05,1562,637,17
9.3064,3073.125,2033.66666666667,526.6,1.5805E-05,1483,613,17
9.3016,3039.375,1989.33333333333,523.4,1.5815E-05,1420,580,16
9.2968,3011.625,2008,542.4,1.5825E-05,1353,555,15
9.292,3035.5,1985,553.2,1.5835E-05,1276,526,14
9.2872,3027.125,1995.5,523.8,1.5845E-05,1204,501,14
9.2824,3032,2008.83333333333,548.6,1.5855E-05,1130,469,13
9.2776,3021.75,2004.83333333333,545.6,1.5865E-05,1067,432,12
9.2728,3024.875,1995.83333333333,548.2,1.5875E-05,1007,406,10
9.268,3063.75,1979.16666666667,538.8,1.5885E-05,951,382,8
9.2632,3057.875,2003.33333333333,521.2,1.5895E-05,899,353,8
9.2584,3062.125,1998,527.8,1.5905E-05,843,339,7
9.2536,3063.625,1963.83333333333,538.6,1.5915E-05,798,311,5
9.2488,3048.25,2007.16666666667,552.4,1.5925E-05,749,291,5
9.244,3028.25,2026.5,555.6,1.5935E-05,712,272,5
9.2392,3077.75,2012.33333333333,539.6,1.5945E-05,661,258,5
9.2344,2999.25,2018.66666666667,538,1.5955E-05,613,235,5
9.2296,3092.625,1926.33333333333,539.8,1.5965E-05,560,220,4
9.2248,3036.625,2026.5,543,1.5975E-05,508,207,4
9.22,3039.375,2021,535.4,1.5985E-05,477,188,4
9.2152,3040.875,1999.83333333333,577,1.5995E-05,445,171,4
9.2104,3026.5,1976.16666666667,531.6,1.6005E-05,406,163,4
9.2056,3057.25,2011,547.8,1.6015E-05,378,151,4
9.2008,3048.625,1968.33333333333,538.6,1.6025E-05,354,137,4
9.196,3012.125,2023,540.6,1.6035E-05,330,128,4
9.1912,3024.375,2015,535.8,1.6045E-05,300,115,4
9.1864,3067.5,2002.16666666667,520.4,1.6055E-05,286,103,4
9.1816,3003.125,1964,531,1.6065E-05,266,95,4
9.1768,3039.125,2042.83333333333,549,1.6075E-05,247,88,4
9.172,3042,2049.5,524.2,1.6085E-05,225,75,1
9.1672,3070.375,2047.83333333333,553.8,1.6095E-05,211,66,1
9.1624,2993.875,2000,527,1.6105E-05,193,63,1
9.1576,3041,1992.33333333333,540.2,1.6115E-05,175,56,1
9.1528,3030.125,2041.83333333333,541.4,1.6125E-05,160,51,1
9.148,3036.875,2011.33333333333,557.8,1.6135E-05,148,48,1
9.1432,3020,2058.33333333333,534.8,1.6145E-05,135,40,1
9.1384,3041.375,2049.33333333333,558.4,1.6155E-05,123,38,1
9.1336,3044.25,2017.33333333333,532.2,1.6165E-05,114,35,1
9.1288,3006.125,2067.83333333333,565.2,1.6175E-05,105,34,1
9.124,3034.75,1970.33333333333,550.6,1.6185E-05,95,30,1
9.1192,3074.5,2049.83333333333,549.6,1.6195E-05,89,29,1
9.1144,3024.25,2028.83333333333,565.2,1.6205E-05,80,25,1
9.1096,3031.25,2060.16666666667,552.8,1.6215E-05,74,23,1
9.1048,3034.375,2027.5,546.6,1.6225E-05,68,22,0
9.1,3020.5,2072.33333333333,565.2,1.6235E-05,64,21,0
9.0952,3113.625,1984.83333333333,539,1.6245E-05,58,21,0
9.0904,3058.375,2042.33333333333,548.6,1.6255E-05,55,19,0
9.0856,3058,2052,532.8,1.6265E-05,50,19,0
9.0808,3069.75,2064.66666666667,528.2,1.6275E-05,49,16,0
9.076,3043.625,2041.5,544.8,1.6285E-05,46,14,0
9.0712,3072.375,1988.5,567.4,1.6295E-05,44,14,0
9.0664,3021.875,2002,533.6,1.6305E-05,41,13,0
9.0616,3103.875,2009.33333333333,562.6,1.6315E-05,39,13,0
9.0568,3024.625,1988,534.6,1.6325E-05,38,12,0
9.052,3038.5,2024.16666666667,567.4,1.6335E-05,38,12,0
9.0472,3024.875,2008.16666666667,529.8,1.6345E-05,37,12,0
9.0424,3070.125,2007.66666666667,532.2,1.6355E-05,36,11,0
9.0376,3024.625,2004,552,1.6365E-05,36,10,0
9.0328,3017.625,2022.33333333333,512.8,1.6375E-05,33,10,0
9.028,3039.75,2013,560.2,1.6385E-05,31,10,0
9.0232,3018.125,2031.66666666667,535.6,1.6395E-05,31,10,0
9.0184,3073.25,2026,540,1.6405E-05,29,9,0
9.0136,3025.875,2025.83333333333,541.8,1.6415E-05,28,9,0
9.0088,3024.75,2018,536.8,1.6425E-05,27,9,0
9.004,3025.875,2003.66666666667,557.2,1.6435E-05,26,7,0
8.9992,3029.875,1980.16666666667,560.6,1.6445E-05,26,7,0
8.9944,3025.25,2059.16666666667,523.8,1.6455E-05,25,7,0
8.9896,3059.375,2014.16666666667,564.2,1.6465E-05,24,7,0
8.9848,3050,2032.83333333333,539.6,1.6475E-05,23,7,0
8.98,3060.125,2023.16666666667,541.6,1.6485E-05,23,7,0
8.9752,3036.625,2026,543.6,1.6495E-05,23,5,0
8.9704,3033.75,2013,536.8,1.6505E-05,23,5,0
8.9656,3016.875,2050.5,548,1.6515E-05,23,5,0
8.9608,3051.25,2021.33333333333,566.4,1.6525E-05,22,5,0
8.956,3036.625,2032.83333333333,560.2,1.6535E-05,20,5,0
8.9512,3020.875,2072,549.2,1.6545E-05,20,5,0
8.9464,3049.375,1974.66666666667,559,1.6555E-05,19,5,0
8.9416,3037.125,2022.83333333333,550.6,1.6565E-05,19,4,0
8.9368,3046.625,2024.5,538,1.6575E-05,19,4,0
8.932,3036.125,2032.66666666667,555.8,1.6585E-05,14,4,0
8.9272,3002.375,2031.83333333333,537.4,1.6595E-05,13,4,0
8.9224,3003.25,2021.83333333333,559.4,1.6605E-05,8,3,0
8.9176,3043.75,2002.83333333333,542.8,1.6615E-05,8,2,0
8.9128,3034,2012.83333333333,549,1.6625E-05,8,2,0
8.908,3022.625,1984.33333333333,542,1.6635E-05,7,1,0
8.9032,3015.25,2040.5,549.2,1.6645E-05,7,1,0
8.8984,2992,2049,559.2,1.6655E-05,6,1,0
8.8936,3074.625,1998.83333333333,567.8,1.6665E-05,6,1,0
8.8888,3058.625,2026.5,543.8,1.6675E-05,5,1,0
8.884,3042.625,2027.16666666667,575.6,1.6685E-05,3,1,0
8.8792,3016.875,2039,514.6,1.6695E-05,2,1,0
8.8744,3070.875,2001.83333333333,550.8,1.6705E-05,2,1,0
8.8696,2996.125,1996,519.4,1.6715E-05,2,1,0
8.8648,3048.25,2039.33333333333,545.4,1.6725E-05,1,0,0
8.86,3062.625,1986.83333333333,549.2,1.6735E-05,1,0,0
8.8552,3025.875,2058.16666666667,552.2,1.6745E-05,1,0,0
8.8504,3030.875,2043.66666666667,553,1.6755E-05,0,0,0
8.8456,3030.125,2034.5,548.6,1.6765E-05,0,0,0
8.8408,3046.875,2009.33333333333,552.6,1.6775E-05,0,0,0
8.836,3015.875,2009.83333333333,544.2,1.6785E-05,0,0,0
8.8312,3077.25,2065.66666666667,539.6,1.6795E-05,0,0,0
8.8264,3078.625,2013.5,552,1.6805E-05,0,0,0
8.8216,3046.5,2079.66666666667,563,1.6815E-05,0,0,0
8.8168,3016.25,2002.16666666667,546.4,1.6825E-05,0,0,0
8.812,3029.25,2036.83333333333,538.6,1.6835E-05,0,0,0
8.8072,2994.75,2017,569,1.6845E-05,0,0,0
8.8024,3059.75,2008.66666666667,559.4,1.6855E-05,0,0,0
8.7976,3022.75,1981,551.8,1.6865E-05,0,0,0
8.7928,3034.375,1997.33333333333,540.2,1.6875E-05,0,0,0
8.788,3026.875,2018.33333333333,559,1.6885E-05,0,0,0
8.7832,3045.625,2022.66666666667,560.6,1.6895E-05,0,0,0
8.7784,3014.875,1979.33333333333,549.8,1.6905E-05,0,0,0
8.7736,3025.875,1996.33333333333,555.2,1.6915E-05,0,0,0
8.7688,3044.125,1994.83333333333,542,1.6925E-05,0,0,0
8.764,2993.75,2032.5,542.2,1.6935E-05,0,0,0
8.7592,3021,1968.16666666667,565.4,1.6945E-05,0,0,0
8.7544,3027.125,2039.16666666667,559.4,1.6955E-05,0,0,0
8.7496,2979.875,2032,576.8,1.6965E-05,0,0,0
8.7448,3013.25,1973.66666666667,569.4,1.6975E-05,0,0,0
8.74,3012.625,2034.5,555,1.6985E-05,0,0,0
8.7352,3004,2044.16666666667,555.8,1.6995E-05,0,0,0
8.7304,3030.125,2067.16666666667,553.6,1.7005E-05,0,0,0
8.7256,3058.875,2043.83333333333,554.6,,,,
8.7208,3008.375,2036.16666666667,549,,,,
8.716,3033.375,2032,554.6,,,,
8.7112,2991,2035.66666666667,548.8,,,,
8.7064,3030.5,1999.16666666667,562.6,,,,
8.7016,3023.125,2051.33333333333,569.2,,,,
8.6968,3037.875,1982.83333333333,547.4,,,,
8.692,3019.375,2047.16666666667,566.2,,,,
8.6872,3020.75,2001.33333333333,541.6,,,,
8.6824,2987,2036.33333333333,551.4,,,,
8.6776,3044.875,2017.83333333333,551.6,,,,
8.6728,3030.625,2011.66666666667,552.8,,,,
8.668,3078.125,2029.33333333333,543.4,,,,
8.6632,2995.125,1985.66666666667,558.6,,,,
8.6584,2985.125,2004.16666666667,562.4,,,,
8.6536,3020.625,2023.66666666667,541.2,,,,
8.6488,3008.375,2008.16666666667,567.4,,,,
8.644,3010.25,2021.5,526,,,,
8.6392,3020.375,2025.5,559.8,,,,
8.6344,3066.625,2031.66666666667,556.2,,,,
8.6296,3007,2039.66666666667,567.4,,,,
8.6248,3063,2015.83333333333,583,,,,
8.62,2991.875,2027.66666666667,549.4,,,,
8.6152,3004.5,2017.16666666667,547,,,,
8.6104,3015.625,2035.83333333333,529.8,,,,
8.6056,3036,2008.83333333333,543.6,,,,
8.6008,3022.625,1985,556.2,,,,
8.596,2996.75,2006.83333333333,579.4,,,,
8.5912,3003.25,2015.5,589.4,,,,
8.5864,3035.625,2056.33333333333,566.6,,,,
8.5816,3025.75,2009.83333333333,566,,,,
8.5768,3023.375,2002,552.8,,,,
8.572,3005,2074.66666666667,563.8,,,,
8.5672,3000.125,2029.33333333333,547.4,,,,
8.5624,3008.875,2066.33333333333,546.8,,,,
8.5576,3033.125,2060.33333333333,566.8,,,,
8.5528,3011.125,2020.83333333333,547.2,,,,
8.548,3044.875,2044,540.2,,,,
8.5432,3083.875,2025.5,549.4,,,,
8.5384,3045.5,2034.83333333333,538.2,,,,
8.5336,3045.5,2023.66666666667,558.2,,,,
8.5288,3039.25,2072.16666666667,563.8,,,,
8.524,3010.125,2027.66666666667,562,,,,
8.5192,2986.125,2046.66666666667,541.4,,,,
8.5144,3057.625,2043.66666666667,556.8,,,,
8.5096,2997.375,2049.16666666667,568,,,,
8.5048,3015.375,2030.66666666667,563,,,,
8.5,3024.375,2040.5,561.4,,,,
8.4952,2996.875,2031,568.4,,,,
8.4904,3050.875,2008.5,551,,,,
8.4856,3041,1994.5,572.6,,,,
8.4808,3045.125,2019.83333333333,539.6,,,,
8.476,3020.75,2039,559.4,,,,
8.4712,2966.875,2033.83333333333,559.8,,,,
8.4664,2991.625,2087.5,570.2,,,,
8.4616,3013.375,2058,562,,,,
8.4568,3020.125,2024,561.4,,,,
8.452,2998.875,2027.66666666667,555.6,,,,
8.4472,2966.75,2025.16666666667,553.4,,,,
8.4424,2998.875,2003.66666666667,527.8,,,,
8.4376,2994.625,2026.16666666667,566.6,,,,
8.4328,3051.125,2009,570.8,,,,
8.428,3032.375,2005.33333333333,559.2,,,,
8.4232,2995.5,2023,575.6,,,,
8.4184,2979.25,2008.66666666667,573.6,,,,
8.4136,3004,2014.5,549,,,,
8.4088,3053.75,2014.5,556.6,,,,
8.404,3027.75,2027.66666666667,568.4,,,,
8.3992,2994.625,2028.66666666667,581.8,,,,
8.3944,3030.875,2075.33333333333,565.6,,,,
8.3896,3003.75,2009.5,570.6,,,,
8.3848,3018.75,2028.16666666667,553.8,,,,
8.38,2971.625,2036.66666666667,553.6,,,,
8.3752,3010.125,2020.83333333333,582.4,,,,
8.3704,2996.875,2015.5,561.6,,,,
8.3656,3015.625,2005.33333333333,559.2,,,,
8.3608,2967.75,2014,567.8,,,,
8.356,2994,2046.5,581.4,,,,
8.3512,2999.75,2029.5,542.6,,,,
8.3464,3009.625,2029,580.4,,,,
8.3416,2997.375,2024.5,573.2,,,,
8.3368,3045.875,2013,556.8,,,,
8.332,3007.625,2025.5,563.8,,,,
8.3272,3022.25,2033,594.2,,,,
8.3224,3030.5,2006.5,565,,,,
8.3176,3001.625,2046.66666666667,550.8,,,,
8.3128,3001.25,2038.83333333333,579.6,,,,
8.308,3054.5,2064.5,571,,,,
8.3032,2977.625,2029.16666666667,583.2,,,,
8.2984,3025.875,2034.83333333333,574.2,,,,
8.2936,2992.625,2045,550.4,,,,
8.2888,3012,2022.66666666667,560.8,,,,
8.284,2958.5,2031.33333333333,571,,,,
8.2792,2974.5,2020.83333333333,578.4,,,,
8.2744,2989.375,2018.83333333333,568.2,,,,
8.2696,2984.375,2034.16666666667,558.2,,,,
8.2648,3004.375,2028.83333333333,555,,,,
8.26,3001.75,2024.66666666667,555.4,,,,
8.2552,3013,2026.5,602.8,,,,
8.2504,3031.875,2001.83333333333,561,,,,
8.2456,3021.875,1999.83333333333,570.4,,,,
8.2408,3063.125,2023.83333333333,554.4,,,,
8.236,3007.875,2010.16666666667,561.4,,,,
8.2312,2989.875,2023.33333333333,575,,,,
8.2264,3024.5,2037.83333333333,571.2,,,,
8.2216,3047.5,2035.16666666667,562.2,,,,
8.2168,3014.5,2013,561.8,,,,
8.212,2982.125,2047.66666666667,571.2,,,,
8.2072,3005.875,2036,573.8,,,,
8.2024,2994.5,2033.33333333333,585.2,,,,
8.1976,3012.625,2020.83333333333,565,,,,
8.1928,2991,2070.66666666667,569.6,,,,
8.188,3053.25,2032.16666666667,578.4,,,,
8.1832,2967.125,2016.5,599.8,,,,
8.1784,2990.875,2052,575,,,,
8.1736,3024,2054.83333333333,559.6,,,,
8.1688,2993.875,2039,588.2,,,,
8.164,3009.625,2061.66666666667,568.2,,,,
8.1592,3033.5,2068.16666666667,592.2,,,,
8.1544,3026.5,2025.16666666667,549.6,,,,
8.1496,3002.5,2046.83333333333,562.8,,,,
8.1448,2960.25,2016.66666666667,567.6,,,,
8.14,3022.125,2062.16666666667,584.6,,,,
8.1352,2938.75,2010.33333333333,583.6,,,,
8.1304,2999.25,2010,606.8,,,,
8.1256,2990.125,2041.83333333333,597.2,,,,
8.1208,3029.625,2028,589,,,,
8.116,2966.375,2016.16666666667,545,,,,
8.1112,2986.5,2040,580.4,,,,
8.1064,3000,2050.66666666667,562.4,,,,
8.1016,2989.375,2018.66666666667,603.8,,,,
8.0968,2941.875,2026.5,577.2,,,,
8.092,2993.625,2014.16666666667,573.2,,,,
8.0872,2985.75,2032.83333333333,588.2,,,,
8.0824,2998.625,2007.16666666667,558.8,,,,
8.0776,3016.125,2035.16666666667,562,,,,
8.0728,3025.25,2074.33333333333,590.6,,,,
8.068,3018,2031.5,564.2,,,,
8.0632,3003,2071.33333333333,597.6,,,,
8.0584,3027,2008.83333333333,572.4,,,,
8.0536,2968,2025.16666666667,564,,,,
8.0488,3060.375,2039.66666666667,554.4,,,,
8.044,3017.5,2085.33333333333,593.2,,,,
8.0392,3056.5,2059.5,563.8,,,,
8.0344,3065.75,2027.83333333333,571.4,,,,
8.0296,3028.625,2088.66666666667,561.4,,,,
8.0248,3007.5,2027.33333333333,573.6,,,,
8.02,3073,2076.16666666667,578.2,,,,
8.0152,3014.5,2060.16666666667,587.6,,,,
8.0104,3041.5,2064.66666666667,563.4,,,,
8.0056,3053.75,2086.33333333333,563.8,,,,
8.0008,3049,2038.33333333333,581.2,,,,
7.996,3040.5,2061.83333333333,559.4,,,,
7.9912,3012.625,2050.33333333333,578.6,,,,
7.9864,3016.25,2054.83333333333,564.4,,,,
7.9816,3027.25,2053,598.2,,,,
7.9768,3014.5,2040.33333333333,566.8,,,,
7.972,2978.125,2028.83333333333,571.2,,,,
7.9672,3002.125,2022.83333333333,569.4,,,,
7.9624,3012.625,2074.33333333333,578,,,,
7.9576,3032.375,2058.16666666667,605.2,,,,
7.9528,3047.75,2017.83333333333,563.8,,,,
7.948,3020.625,2074.83333333333,572.4,,,,
7.9432,3020.75,2051.33333333333,586.8,,,,
7.9384,3028.75,2028.5,570.6,,,,
7.9336,3006.125,2043.66666666667,586.6,,,,
7.9288,3024.375,2054,597.4,,,,
7.924,3052.875,2021.66666666667,565.8,,,,
7.9192,3028.25,2072.5,587.6,,,,
7.9144,3063.125,2027.5,593.8,,,,
7.9096,3019,2062.83333333333,574.2,,,,
7.9048,2993.75,2050.16666666667,592.4,,,,
7.9,3031.375,2025.5,596.4,,,,
7.8952,3013.5,2078.33333333333,584.6,,,,
7.8904,3043.25,2053.5,579.6,,,,
7.8856,3024.375,2055.33333333333,588.6,,,,
7.8808,3068.125,2052.5,560.4,,,,
7.876,3048,2038.66666666667,586.4,,,,
7.8712,3029.875,2029.33333333333,569.8,,,,
7.8664,3037.375,2032.66666666667,583.8,,,,
7.8616,3038.875,2056.5,567.8,,,,
7.8568,3014.125,2073.66666666667,592,,,,
7.852,3033.5,2012.33333333333,573.4,,,,
7.8472,3001.125,2041.5,577.4,,,,
7.8424,3038.625,2011.66666666667,604,,,,
7.8376,3060.875,2055.66666666667,598.6,,,,
7.8328,3054,2054,593.8,,,,
7.828,3034.25,2035.16666666667,590.2,,,,
7.8232,3007.875,2046.83333333333,586.2,,,,
7.8184,3039.625,2013.66666666667,587.6,,,,
7.8136,3041.5,2047.66666666667,596.2,,,,
7.8088,3005.375,2027.66666666667,582,,,,
7.804,3051.875,2057.33333333333,570,,,,
7.7992,3074.5,2053.83333333333,591.8,,,,
7.7944,3062,2038.66666666667,573.8,,,,
7.7896,3049.5,2074.83333333333,594.4,,,,
7.7848,3074.5,1990.83333333333,594,,,,
7.78,3051.625,2057.66666666667,580.8,,,,
7.7752,2998.25,2020.16666666667,587.6,,,,
7.7704,3041.5,2037,584.6,,,,
7.7656,3031.375,2013,585,,,,
7.7608,3068.25,2044.5,556.6,,,,
7.756,3041.125,2029,583.8,,,,
7.7512,3081.875,2023.66666666667,585,,,,
7.7464,3057,2073.33333333333,595.8,,,,
7.7416,3024.75,1986,573.6,,,,
7.7368,3089,2037.83333333333,575.4,,,,
7.732,3031.5,2007.33333333333,572.2,,,,
7.7272,3000.5,2040.66666666667,608.6,,,,
7.7224,3018.75,2032.16666666667,586,,,,
7.7176,3077.75,2034.16666666667,610.8,,,,
7.7128,3014.125,2067,581.8,,,,
7.708,3046.875,2036.66666666667,600.2,,,,
7.7032,3050.125,2065.83333333333,623,,,,
7.6984,3075.125,2099.33333333333,593.2,,,,
7.6936,3039.625,2043.16666666667,578.6,,,,
7.6888,3046.75,2079.5,598,,,,
7.684,3057.125,2053.33333333333,585,,,,
7.6792,3072.625,2054.83333333333,580,,,,
7.6744,3043.625,2099.5,571.8,,,,
7.6696,3078.875,2087.16666666667,571.2,,,,
7.6648,3024.75,2088.16666666667,601.6,,,,
7.66,3078.5,2054.66666666667,578,,,,
7.6552,3023.75,2064.83333333333,572.8,,,,
7.6504,3040.75,2071.66666666667,598.4,,,,
7.6456,3061.125,2034.5,572.8,,,,
7.6408,3030.75,2038.33333333333,582.4,,,,
7.636,3001.875,2092.16666666667,578.4,,,,
7.6312,3048.25,2052.5,614,,,,
7.6264,2999.125,2109.66666666667,596,,,,
7.6216,3031.375,2070.33333333333,578.2,,,,
7.6168,3010.125,2016.83333333333,577.8,,,,
7.612,3049.75,2069.5,594,,,,
7.6072,3054.125,2100.33333333333,603,,,,
7.6024,3076.875,2075.33333333333,601.6,,,,
7.5976,3070.25,2027.16666666667,555.8,,,,
7.5928,3066.625,2030.16666666667,593.8,,,,
7.588,3004.75,2052.16666666667,576.6,,,,
7.5832,3030.75,2087.66666666667,593.4,,,,
7.5784,3020.5,2031.5,588,,,,
7.5736,3095.375,2068,589.2,,,,
7.5688,3073.5,2058.5,585.6,,,,
7.564,3057.5,2089.33333333333,579.4,,,,
7.5592,3079.375,2079.33333333333,572.2,,,,
7.5544,3010.375,2083,601.6,,,,
7.5496,3012.625,2055,595,,,,
7.5448,3031.625,2042.5,586.8,,,,
7.54,3031.5,2001.5,606.4,,,,
7.5352,3047.625,2064.83333333333,624.8,,,,
7.5304,3011.375,2040.16666666667,600.8,,,,
7.5256,3024.375,2062.5,603,,,,
7.5208,3012.75,2032.83333333333,591.8,,,,
7.516,3024.25,2073.66666666667,614.8,,,,
7.5112,3014.875,2070.66666666667,579.6,,,,
7.5064,3086.5,2059.83333333333,607.8,,,,
7.5016,3036.125,2083.66666666667,595.4,,,,
7.4968,3077.125,2075.83333333333,580.4,,,,
7.492,3045.375,2058.33333333333,588,,,,
7.4872,3086,2011.16666666667,606.8,,,,
7.4824,3037.125,2028.5,591.8,,,,
7.4776,3021.625,1993.33333333333,596.4,,,,
7.4728,3072.625,2040.83333333333,595.8,,,,
7.468,3044.75,2038,586.8,,,,
7.4632,3056.5,2047.83333333333,607.8,,,,
7.4584,3071,2092.83333333333,592.8,,,,
7.4536,3069.75,2059.5,602,,,,
7.4488,3068.25,2050.16666666667,624.6,,,,
7.444,3091.5,2077.5,609,,,,
7.4392,3046.375,2032.66666666667,606.6,,,,
7.4344,3073.875,2038.66666666667,608,,,,
7.4296,3052.5,2081,589,,,,
7.4248,3010.875,2092.5,588.4,,,,
7.42,3067.125,2055.5,607.4,,,,
7.4152,3093.625,2061.33333333333,620.4,,,,
7.4104,3050.5,2053.83333333333,591,,,,
7.4056,3054.875,2039.5,577,,,,
7.4008,3059.5,2042,587,,,,
7.396,3065.625,2085.83333333333,604.4,,,,
7.3912,3070.125,2081.66666666667,587.6,,,,
7.3864,3051.625,2068.5,594.8,,,,
7.3816,3030,2062.83333333333,607,,,,
7.3768,3015.875,2085.16666666667,608.2,,,,
7.372,3040.875,2048.33333333333,607.4,,,,
7.3672,3029.75,2058.83333333333,621.2,,,,
7.3624,3063.25,2051.16666666667,607.8,,,,
7.3576,3066.625,2059.16666666667,596,,,,
7.3528,3028.75,2094.5,585,,,,
7.348,3082.875,2056.5,608,,,,
7.3432,3049.5,2049.66666666667,602.8,,,,
7.3384,3074.125,2058.33333333333,614.8,,,,
7.3336,3041.25,2036.5,591.4,,,,
7.3288,3040.25,2055,605,,,,
7.324,3024.25,2064.16666666667,598,,,,
7.3192,3055.5,2053.33333333333,599.8,,,,
7.3144,3035.875,2088.16666666667,615,,,,
7.3096,3085.5,2070,593.2,,,,
7.3048,3035.5,2037.33333333333,605,,,,
7.3,3066.5,2055.33333333333,609.8,,,,
7.2952,3024.625,2057.5,601.8,,,,
7.2904,3061,2065.16666666667,596.6,,,,
7.2856,3046.25,2048.5,605.6,,,,
7.2808,3052.125,2075.16666666667,607.2,,,,
7.276,3037.25,2041.33333333333,603.2,,,,
7.2712,3058,2011.83333333333,602,,,,
7.2664,3048,2066.33333333333,617.6,,,,
7.2616,3023.875,2052.83333333333,602.6,,,,
7.2568,3005.25,2105,605.2,,,,
7.252,3051.625,2076,613.2,,,,
7.2472,3046.875,2082.66666666667,606.2,,,,
7.2424,3038.625,2049.16666666667,622.2,,,,
7.2376,3000.625,2090.33333333333,598.4,,,,
7.2328,3071.25,2083.83333333333,604.6,,,,
7.228,3035,2083.33333333333,632.4,,,,
7.2232,3050.125,2079.66666666667,618.6,,,,
7.2184,3024.375,2075.66666666667,607.8,,,,
7.2136,3043.25,2056.5,609.4,,,,
7.2088,3071,2068,621.4,,,,
7.204,3023,2043.83333333333,613.8,,,,
7.1992,3026.625,2028.33333333333,603,,,,
7.1944,3053.125,2040.5,597,,,,
7.1896,3056.5,2086.16666666667,595.4,,,,
7.1848,3035,2106.83333333333,601,,,,
7.18,3025.125,2058,605,,,,
7.1752,3072.875,2065.16666666667,631.6,,,,
7.1704,3062.375,2080.33333333333,633,,,,
7.1656,3021.25,2074.16666666667,609,,,,
7.1608,3077.125,2079.66666666667,582,,,,
7.156,3083.25,2051.83333333333,598.4,,,,
7.1512,3044,2067.33333333333,612.4,,,,
7.1464,3063.625,2076.83333333333,597.8,,,,
7.1416,3066.25,2063.5,636.6,,,,
7.1368,3053,2057,608.4,,,,
7.132,3037.5,2053.33333333333,591,,,,
7.1272,3023.75,2114.83333333333,635,,,,
7.1224,3067.625,2076.66666666667,597.8,,,,
7.1176,3094.625,2049.33333333333,617.6,,,,
7.1128,3034.25,2087.83333333333,620.4,,,,
7.108,3045.5,2111.33333333333,631.8,,,,
7.1032,3073.625,2043.83333333333,613.4,,,,
7.0984,3028,2053.5,622.6,,,,
7.0936,3029.125,2075.66666666667,623.4,,,,
7.0888,3080.5,2079.16666666667,640.8,,,,
7.084,3057.5,2091.5,616.6,,,,
7.0792,3081.25,2109.5,643.8,,,,
7.0744,3032.375,2077.66666666667,612.4,,,,
7.0696,3078.875,2092.16666666667,645.6,,,,
7.0648,3051.625,2073.33333333333,634.2,,,,
7.06,3063.25,2092.5,631.2,,,,
7.0552,3086.625,2073.5,603.2,,,,
7.0504,3060.375,2039.5,612,,,,
7.0456,3081.375,2070.16666666667,620.8,,,,
7.0408,3093.75,2076.33333333333,634.8,,,,
7.036,3061.375,2037.5,607.6,,,,
7.0312,3073.75,2121.33333333333,641.4,,,,
7.0264,3097.375,2094,607.6,,,,
7.0216,3037.25,2089.5,614.4,,,,
7.0168,3052,2093.16666666667,621.4,,,,
7.012,3024.375,2071,638.8,,,,
7.0072,3063.125,2036,626.2,,,,
7.0024,3071.75,2087.83333333333,643.6,,,,
6.9976,3080.5,2057.16666666667,618.8,,,,
6.9928,3076.375,2118.16666666667,636.2,,,,
6.988,3055.375,2072.66666666667,606,,,,
6.9832,3044.75,2081.16666666667,639.8,,,,
6.9784,3006.125,2067,629.8,,,,
6.9736,3024.125,2066.83333333333,642.8,,,,
